Nr,Date,SWRos2,SWRos3
1965,2019-05-19,25.36674153,16.5370874
1966,2019-05-20,25.1034881,16.29536194
1967,2019-05-21,24.85761199,16.07035509
1968,2019-05-22,24.7830735,16.02024588
1969,2019-05-23,25.93331422,17.21497361
1970,2019-05-24,26.31320633,17.59944539
1971,2019-05-25,26.10522406,17.36464287
1972,2019-05-26,25.96656405,17.20810127
1973,2019-05-27,25.84437603,17.07206751
1974,2019-05-28,25.98591879,17.21878511
1975,2019-05-29,25.96132484,17.18995223
1976,2019-05-30,26.70277013,17.97744931
1977,2019-05-31,26.7362974,18.01193421
1978,2019-06-01,26.43179771,17.68700528
1979,2019-06-02,26.15453181,17.39133685
1980,2019-06-03,26.97850128,18.22729606
1981,2019-06-04,27.11987382,18.35844024
1982,2019-06-05,26.61324921,17.83896016
1983,2019-06-06,26.27549948,17.49264011
1984,2019-06-07,26.05033298,17.26176007
1985,2019-06-08,25.90022199,17.08546375
1986,2019-06-09,25.57021694,16.77854554
1987,2019-06-10,25.25228663,16.49221129
1988,2019-06-11,24.9507291,16.22456764
1989,2019-06-12,24.60097933,15.91040308
1990,2019-06-13,24.27528248,15.6176893
1991,2019-06-14,23.95603464,15.32734142
1992,2019-06-15,23.72372011,15.11877981
1993,2019-06-16,23.37034476,14.80058614
1994,2019-06-17,24.11585205,15.59111889
1995,2019-06-18,23.93252002,15.43527323
1996,2019-06-19,23.79554251,15.33831892
1997,2019-06-20,24.09514181,15.65253732
1998,2019-06-21,23.76318527,15.33792036
1999,2019-06-22,23.79939525,15.40427815
2000,2019-06-23,23.37959515,15.02609993
2001,2019-06-24,22.95412793,14.63809935
2002,2019-06-25,22.54153092,14.26183549
2003,2019-06-26,22.2175112,13.97465957
2004,2019-06-27,21.8227661,13.61769529
2005,2019-06-28,21.42774057,13.25603382
2006,2019-06-29,21.10054383,12.95781779
2007,2019-06-30,22.55141976,14.49040984
2008,2019-07-01,22.55141976,14.49040984
2009,2019-07-02,22.34321181,14.29469854
2010,2019-07-03,21.9198737,13.9097557
2011,2019-07-04,21.5068971,13.53589311
2012,2019-07-05,22.11173517,14.17423697
2013,2019-07-06,22.6299273,14.72104257
2014,2019-07-07,23.47167736,15.60915137
2015,2019-07-08,23.55797429,15.70018681
2016,2019-07-09,23.46270348,15.5812815
2017,2019-07-10,23.10178555,15.24627128
2018,2019-07-11,22.74394356,14.91302235
2019,2019-07-12,22.39394583,14.59642962
2020,2019-07-13,21.98360129,14.21796712
2021,2019-07-14,22.77994781,15.05728006
2022,2019-07-15,23.03814975,15.32938332
2023,2019-07-16,22.95928106,15.25903964
2024,2019-07-17,22.67521714,14.99424903
2025,2019-07-18,22.32933745,14.66822881
2026,2019-07-19,21.99641554,14.35763511
2027,2019-07-20,21.59169455,13.98088802
2028,2019-07-21,21.17591093,13.59675769
2029,2019-07-22,20.76210094,13.22441367
2030,2019-07-23,20.41911862,12.92904157
2031,2019-07-24,19.99049368,12.54352973
2032,2019-07-25,19.55073322,12.15765438
2033,2019-07-26,19.1319112,11.77506742
2034,2019-07-27,18.72254987,11.40382631
2035,2019-07-28,18.30874537,11.03346174
2036,2019-07-29,17.92914335,10.69788529
2037,2019-07-30,17.58206834,10.38320663
2038,2019-07-31,17.15049932,9.998797439
2039,2019-08-01,16.7263199,9.617109955
2040,2019-08-02,16.46571566,9.380821563
2041,2019-08-03,16.15719585,9.106622995
2042,2019-08-04,15.7651949,8.764132509
2043,2019-08-05,15.48511082,8.539739974
2044,2019-08-06,16.21549756,9.308954406
2045,2019-08-07,16.08310214,9.2489216
2046,2019-08-08,16.64163318,9.837144401
2047,2019-08-09,16.50288342,9.727955831
2048,2019-08-10,16.14320443,9.402442622
2049,2019-08-11,16.42246995,9.696554022
2050,2019-08-12,17.58249596,10.91824753
2051,2019-08-13,17.58249596,10.91824753
2052,2019-08-14,17.58249596,10.91824753
2053,2019-08-15,17.58249596,10.91824753
2054,2019-08-16,17.299461,10.66454497
2055,2019-08-17,17.11674439,10.50512189
2056,2019-08-18,20.14192074,13.65812334
2057,2019-08-19,25.47182232,18.27860553
2058,2019-08-20,25.47182232,17.78573702
2059,2019-08-21,25.47182232,17.45715801
2060,2019-08-22,25.47182232,17.23810534
2061,2019-08-23,25.82961701,17.42388822
2062,2019-08-24,25.76739931,17.23100812
2063,2019-08-25,25.85481263,17.2381651
2064,2019-08-26,25.75917525,17.09088434
2065,2019-08-27,25.41188447,16.77064
2066,2019-08-28,25.08432361,16.46721109
2067,2019-08-29,25.10710911,16.50225806
2068,2019-08-30,24.94997994,16.35855198
2069,2019-08-31,24.68332341,16.11278191
2070,2019-09-01,24.66630171,16.12600491
2071,2019-09-02,25.18186883,16.66897981
2072,2019-09-03,25.20335079,16.69160376
2073,2019-09-04,25.19581375,16.7133554
2074,2019-09-05,26.11821448,17.57178191
2075,2019-09-06,25.94547632,17.31452127
2076,2019-09-07,26.37452728,17.71615435
2077,2019-09-08,26.11635152,17.41076956
2078,2019-09-09,25.94423435,17.20717971
2079,2019-09-10,25.82948956,17.07145314
2080,2019-09-11,25.82459959,17.05638194
2081,2019-09-12,25.87862484,17.10666502
2082,2019-09-13,25.88599905,17.1100218
2083,2019-09-14,25.79066604,17.0066812
2084,2019-09-15,26.45749744,17.7070019
2085,2019-09-16,26.17166496,17.40466793
2086,2019-09-17,26.00975259,17.23327723
2087,2019-09-18,25.8874897,17.10393412
2088,2019-09-19,25.80598111,17.01770538
2089,2019-09-20,25.90917645,17.12612855
2090,2019-09-21,25.87772542,17.09283406
2091,2019-09-22,25.78515028,16.99522271
2092,2019-09-23,25.72343352,16.93014847
2093,2019-09-24,25.68228901,16.88676565
2094,2019-09-25,25.61504315,16.83222311
2095,2019-09-26,25.49322838,16.71465483
2096,2019-09-27,25.38636704,16.61318693
2097,2019-09-28,25.3213356,16.55349137
2098,2019-09-29,25.70071741,16.93741333
2099,2019-09-30,25.71012286,16.93687747
2100,2019-10-01,26.79098025,18.0684397
2101,2019-10-02,26.43697746,17.69091377
2102,2019-10-03,26.20098569,17.43924468
2103,2019-10-04,26.00065713,17.22616312
2104,2019-10-05,25.86710475,17.08410875
2105,2019-10-06,25.77806984,16.98940583
2106,2019-10-07,25.71871322,16.92627055
2107,2019-10-08,25.72228033,16.9296832
2108,2019-10-09,25.68152022,16.88645547
2109,2019-10-10,25.98610367,17.20797425
2110,2019-10-11,25.88631347,17.10253587
2111,2019-10-12,25.79087565,17.00169058
2112,2019-10-13,25.72725043,16.93446039
2113,2019-10-14,25.68483362,16.88964026
2114,2019-10-15,25.65655575,16.85976017
2115,2019-10-16,25.63770383,16.83984011
2116,2019-10-17,25.69786316,16.91237826
2117,2019-10-18,25.83078339,17.03017231
2118,2019-10-19,25.93161227,17.1425471
2119,2019-10-20,25.82107484,17.02836474
2120,2019-10-21,25.74738323,16.95224316
2121,2019-10-22,25.80209397,17.01620964
2122,2019-10-23,25.73472932,16.94413976
2123,2019-10-24,25.68981954,16.89609317
2124,2019-10-25,25.97180464,17.17698499
2125,2019-10-26,26.18595138,17.38933817
2126,2019-10-27,25.99063425,17.19289211
2127,2019-10-28,25.86042284,17.06192807
2128,2019-10-29,25.77361522,16.97461872
2129,2019-10-30,25.71574348,16.91641248
2130,2019-10-31,25.84448253,17.04472831
2131,2019-11-01,25.76298835,16.96315221
2132,2019-11-02,25.81379134,17.01429846
2133,2019-11-03,25.74252756,16.94286564
2134,2019-11-04,25.69501838,16.89524376
2135,2019-11-05,25.66334558,16.86349584
2136,2019-11-06,25.64223039,16.84233056
2137,2019-11-07,25.62815359,16.82822037
2138,2019-11-08,25.61876906,16.81881358
2139,2019-11-09,25.61251271,16.81254239
2140,2019-11-10,25.60834181,16.80836159
2141,2019-11-11,25.6055612,16.80557439
2142,2019-11-12,25.60370747,16.80371626
2143,2019-11-13,26.91750299,18.11447518
2144,2019-11-14,26.47833533,17.67631679
2145,2019-11-15,26.18555689,17.38421119
2146,2019-11-16,25.99037126,17.18947413
2147,2019-11-17,25.8602475,17.05964942
2148,2019-11-18,25.77349834,16.97309961
2149,2019-11-19,28.67192435,19.87047902
2150,2019-11-20,28.52057456,19.71952402
2151,2019-11-21,27.54704971,18.74634935
2152,2019-11-22,27.21277281,18.41207141
2153,2019-11-23,26.67518188,17.87471427
2154,2019-11-24,26.48589387,17.68543897
2155,2019-11-25,26.19059591,17.39029265
2156,2019-11-26,25.99373061,17.19352843
2157,2019-11-27,25.86248707,17.06235229
2158,2019-11-28,25.77499138,16.97490152
2159,2019-11-29,25.71666092,16.91660102
2160,2019-11-30,25.67777395,16.87773401
2161,2019-12-01,25.6518493,16.85182267
2162,2019-12-02,25.6345662,16.83454845
2163,2019-12-03,25.62304413,16.8230323
2164,2019-12-04,27.38442642,18.5842175
2165,2019-12-05,26.78961761,17.98947833
2166,2019-12-06,26.39307841,17.59298556
2167,2019-12-07,26.12871894,17.32865704
2168,2019-12-08,25.95247929,17.15243802
2169,2019-12-09,25.8349862,17.03495868
2170,2019-12-10,25.75665746,16.95663912
2171,2019-12-11,25.70443831,16.90442608
2172,2019-12-12,26.78455841,17.98445043
2173,2019-12-13,26.51090024,17.71082056
2174,2019-12-14,26.20726683,17.62539552
2175,2019-12-15,26.00484455,17.35026368
2176,2019-12-16,25.86989637,17.16684245
2177,2019-12-17,25.77993091,17.04456164
2178,2019-12-18,25.71995394,16.96304109
2179,2019-12-19,25.67996929,16.90869406
2180,2019-12-20,25.65331286,16.87246271
2181,2019-12-21,25.88953294,17.09062523
2182,2019-12-22,25.96853114,17.16344712
2183,2019-12-23,25.84568743,17.04229808
2184,2019-12-24,25.76379162,16.96153206
2185,2019-12-25,25.70919441,16.90768804
2186,2019-12-26,25.67279627,16.87179202
2187,2019-12-27,25.64853085,16.84786135
2188,2019-12-28,25.6323539,16.83190757
2189,2019-12-29,25.62156927,16.82127171
2190,2019-12-30,30.25138542,21.25045067
2191,2019-12-31,28.70092361,19.76696711
