Nr,Date,SWRos2,SWRos3
1318,2017-08-10,26.06607533,17.41246627
1319,2017-08-11,25.92504486,17.22340332
1320,2017-08-12,25.74445783,17.04766459
1321,2017-08-13,25.45578238,16.78549108
1322,2017-08-14,25.08776605,16.45658022
1323,2017-08-15,24.75087119,16.16257133
1324,2017-08-16,25.0129701,16.43323145
1325,2017-08-17,24.63977325,16.09656477
1326,2017-08-18,24.37518532,15.86366168
1327,2017-08-19,25.378381,16.88012173
1328,2017-08-20,25.55237962,16.97557864
1329,2017-08-21,25.55237962,16.91705242
1330,2017-08-22,25.57386066,16.89311667
1331,2017-08-23,25.34922721,16.70809989
1332,2017-08-24,25.14319888,16.52244447
1333,2017-08-25,25.2849134,16.69451149
1334,2017-08-26,25.10911948,16.54723064
1335,2017-08-27,24.89285015,16.35576041
1336,2017-08-28,24.62588675,16.12163081
1337,2017-08-29,25.04047021,16.55824588
1338,2017-08-30,24.98141462,16.51297543
1339,2017-08-31,24.81973667,16.38096096
1340,2017-09-01,25.14732204,16.72523112
1341,2017-09-02,24.87258397,16.47579901
1342,2017-09-03,24.60411966,16.22709194
1343,2017-09-04,24.34180756,15.98852122
1344,2017-09-05,24.10726306,15.77402343
1345,2017-09-06,23.94675912,15.61470737
1346,2017-09-07,23.90921855,15.59937152
1347,2017-09-08,24.27976594,15.98961037
1348,2017-09-09,25.13041387,16.85697537
1349,2017-09-10,28.59661233,20.20182497
1350,2017-09-11,27.59774156,19.06788332
1351,2017-09-12,27.71965749,19.11840021
1352,2017-09-13,28.66215522,20.00064683
1353,2017-09-14,27.64143681,18.93376455
1354,2017-09-15,26.96095787,18.2225097
1355,2017-09-16,26.68201745,17.93233648
1356,2017-09-17,26.32134497,17.55489099
1357,2017-09-18,26.08089664,17.30326066
1358,2017-09-19,25.97859649,17.19658797
1359,2017-09-20,25.88175503,17.09530945
1360,2017-09-21,25.83151474,17.04287214
1361,2017-09-22,25.75434316,16.96191476
1362,2017-09-23,25.71721611,16.92302487
1363,2017-09-24,25.69246475,16.89709827
1364,2017-09-25,25.66164316,16.86473218
1365,2017-09-26,25.64109544,16.84315479
1366,2017-09-27,25.62739696,16.82876986
1367,2017-09-28,25.61826464,16.81917991
1368,2017-09-29,25.61217643,16.8127866
1369,2017-09-30,25.60811762,16.8085244
1370,2017-10-01,25.85244334,17.06584217
1371,2017-10-02,26.17500265,17.40554825
1372,2017-10-03,29.84759521,21.1201014
1373,2017-10-04,30.36945108,21.61890754
1374,2017-10-05,29.06010649,20.29329178
1375,2017-10-06,27.90673766,19.12886119
1376,2017-10-07,27.38702636,18.60639407
1377,2017-10-08,26.80567183,18.01934478
1378,2017-10-09,26.46178136,17.6763816
1379,2017-10-10,26.32470757,17.53569611
1380,2017-10-11,26.14172832,17.35160541
1381,2017-10-12,25.97547386,17.18282008
1382,2017-10-13,25.86463795,17.0702971
1383,2017-10-14,26.51897058,17.73299296
1384,2017-10-15,26.22697043,17.43708099
1385,2017-10-16,26.10908971,17.32160643
1386,2017-10-17,25.93939314,17.14773762
1387,2017-10-18,25.8262621,17.03182508
1388,2017-10-19,25.7508414,16.95455005
1389,2017-10-20,25.70056093,16.90303337
1390,2017-10-21,25.66704062,16.86868891
1391,2017-10-22,25.64469375,16.84579261
1392,2017-10-23,25.62979583,16.83052841
1393,2017-10-24,25.61986389,16.82035227
1394,2017-10-25,25.88577195,17.09980222
1395,2017-10-26,25.79051463,16.99986815
1396,2017-10-27,25.72700976,16.93324543
1397,2017-10-28,26.83517496,18.05861712
1398,2017-10-29,26.42406552,17.64191402
1399,2017-10-30,26.14937701,17.36127602
1400,2017-10-31,25.96625134,17.17418401
1401,2017-11-01,25.84416756,17.04945601
1402,2017-11-02,26.83989497,18.04542599
1403,2017-11-03,26.6378799,17.85349806
1404,2017-11-04,26.29191993,17.50233204
1405,2017-11-05,26.06127995,17.26822136
1406,2017-11-06,26.48882068,17.69982356
1407,2017-11-07,26.19254712,17.39988237
1408,2017-11-08,25.99503141,17.19992158
1409,2017-11-09,26.54101743,17.74709538
1410,2017-11-10,26.22734495,17.43139692
1411,2017-11-11,26.01822997,17.22093128
1412,2017-11-12,26.06651794,17.26979592
1413,2017-11-13,25.91101196,17.11319728
1414,2017-11-14,25.8073413,17.00879819
1415,2017-11-15,25.73822754,16.93919879
1416,2017-11-16,25.69215169,16.89279919
1417,2017-11-17,25.66143446,16.86186613
1418,2017-11-18,25.64095631,16.84124409
1419,2017-11-19,25.6273042,16.82749606
1420,2017-11-20,25.6182028,16.81833071
1421,2017-11-21,25.6121352,16.81222047
1422,2017-11-22,25.60809013,16.80814698
1423,2017-11-23,25.60539342,16.80543132
1424,2017-11-24,26.03342963,17.23157096
1425,2017-11-25,25.88895308,17.08771397
1426,2017-11-26,25.79263539,16.99180932
1427,2017-11-27,25.72842359,16.92787288
1428,2017-11-28,25.68561573,16.88524859
1429,2017-11-29,25.65707715,16.85683239
1430,2017-11-30,25.63805143,16.83788826
1431,2017-12-01,25.62536762,16.82525884
1432,2017-12-02,25.61691175,16.81683923
1433,2017-12-03,25.6112745,16.81122615
1434,2017-12-04,25.60751633,16.8074841
1435,2017-12-05,25.60501089,16.8049894
1436,2017-12-06,25.60334059,16.80332627
1437,2017-12-07,25.60222706,16.80221751
1438,2017-12-08,25.86353768,17.06132808
1439,2017-12-09,25.78732815,16.99021872
1440,2017-12-10,25.72488543,16.92681248
1441,2017-12-11,25.68325696,16.88454165
1442,2017-12-12,25.65550464,16.8563611
1443,2017-12-13,25.63700309,16.83757407
1444,2017-12-14,25.62466873,16.82504938
1445,2017-12-15,25.61644582,16.81669959
1446,2017-12-16,25.61096388,16.81113306
1447,2017-12-17,25.60730925,16.80742204
1448,2017-12-18,25.60487284,16.80494803
1449,2017-12-19,25.60324856,16.80329868
1450,2017-12-20,25.6021657,16.80219912
1451,2017-12-21,25.6014438,16.80146608
1452,2017-12-22,25.60096254,16.80097739
1453,2017-12-23,25.60064169,16.80065159
1454,2017-12-24,25.60042779,16.80043439
1455,2017-12-25,25.6002852,16.8002896
1456,2017-12-26,25.60019013,16.80019306
1457,2017-12-27,25.60012675,16.80012871
1458,2017-12-28,25.6000845,16.80008581
1459,2017-12-29,25.60005633,16.8000572
1460,2017-12-30,25.60003756,16.80003814
1461,2017-12-31,25.60002504,16.80002542
