Date	airTmean	airTmax	airTmin	Radiation	VP	Veg	CO2
2017-05-03	3.4	9.3	-3	NaN	4.4	0	399.7803265625
2017-05-04	5.7	14.5	-4.4	NaN	4.6	0	399.643524833333
2017-05-05	11.9	18.7	4.7	NaN	7.7	0	399.132496354167
2017-05-06	5	8.9	-0.9	NaN	5.2	0	398.842825
2017-05-07	0	4	-2.6	NaN	5.2	0	399.658478645833
2017-05-08	-1.3	3.8	-5.7	NaN	3.1	0	401.610663541667
2017-05-09	-0.7	3.6	-2.9	NaN	3.5	0	402.004755729167
2017-05-10	-0.4	5.8	-4.8	NaN	4.5	0	401.587324479167
2017-05-11	-0.6	5.3	-6.4	NaN	4.1	0	400.8431578125
2017-05-12	0.2	4.9	-5.4	NaN	5.1	0	400.6426875
2017-05-13	3.5	10.9	-2.2	NaN	5.6	0	400.397369791667
2017-05-14	1.7	7	-2.7	NaN	5	0	401.7119953125
2017-05-15	2.8	9.4	-3.7	NaN	3.5	0	401.473921354167
2017-05-16	4.4	11.5	-5.6	NaN	4.3	0	400.112454166667
2017-05-17	7.8	16.7	2.7	9.8	9	1	398.7484328125
2017-05-18	8.6	14.6	3.7	10.5	9.4	1	399.556755729167
2017-05-19	11.5	17	5.1	13.8	10.2	1	400.99096875
2017-05-20	9.3	17.5	1.3	24.1	6.6	1	398.9681375
2017-05-21	12.1	23.3	-0.4	25.5	5.7	1	398.090880208333
2017-05-22	12.2	20.7	1	25.6	5.9	1	397.831659375
2017-05-23	9.8	17.8	0.8	23.9	6.1	1	398.060580208333
2017-05-24	11.9	21.3	-0.8	24.9	5.7	1	396.5616671875
2017-05-25	11.2	17	6.3	16.6	6.4	1	396.993582125
2017-05-26	8.1	14.9	1	21.8	5	1	397.666641145833
2017-05-27	6.8	10.9	1.3	9.1	7.6	1	396.917141666667
2017-05-28	9.6	20	3.8	11.6	8.9	1	396.592701041667
2017-05-29	7.2	15.7	-0.8	24.7	5.6	1	396.797905208333
2017-05-30	8.6	16.3	-1	26.4	4.9	1	396.960490104167
2017-05-31	5.7	12	0.3	21.5	4.6	1	398.3629578125
2017-06-01	4.5	10.4	0.1	21.6	5.1	1	398.5211140625
2017-06-02	6.9	13.6	-1.3	27.5	4.1	1	398.287100520833
2017-06-03	7.5	16.8	-2.7	26.9	4.9	1	397.4059609375
2017-06-04	6.3	15.3	0.6	15.7	7.2	1	397.044635416667
2017-06-05	6.1	9.7	2.8	7.3	8.3	1	395.599093229167
2017-06-06	11.5	18.4	4.8	22.2	9.3	1	395.892758854167
2017-06-07	15.9	22.4	8.3	23.4	10	1	394.694783333333
2017-06-08	16.6	23.4	11.2	21.3	10	1	394.68074375
2017-06-09	12.8	17.6	6.2	10.1	12.2	1	394.253153645833
2017-06-10	13.4	20.9	4.1	19.4	10.1	1	393.245641145833
2017-06-11	12.8	17.8	7.4	10.7	12.2	1	391.8272671875
2017-06-12	11.5	15.8	7.6	9.8	11.6	1	393.020001041667
2017-06-13	14.3	20.9	6.5	25.7	7.6	1	394.661773083333
2017-06-14	15.3	24.4	4.4	25.6	7.3	1	395.696861291667
2017-06-15	15.4	23.2	5.9	24.9	8.6	1	393.7162671875
2017-06-16	16.1	24.3	7.1	20.5	10.2	1	391.515910416667
2017-06-17	15.2	22.8	8.2	12.9	13.6	1	389.7486296875
2017-06-18	14.6	20.6	9.4	21.7	9.5	1	393.3692109375
2017-06-19	13.2	18.7	7.3	21.9	7.7	1	393.030338020833
2017-06-20	11.6	17.5	7.1	19.2	8.3	1	392.9792328125
2017-06-21	10.1	17	6.9	17.9	9.8	1	393.201085416667
2017-06-22	7.9	13.3	2.9	17.2	8.3	1	394.211413020833
2017-06-23	8.9	15.8	1	18.4	7.8	1	393.541894270833
2017-06-24	9.4	13.1	6.5	7.1	10.2	1	392.903408854167
2017-06-25	9.7	11.6	8.5	4.4	11.4	1	391.446828645833
2017-06-26	10.4	16	7.9	15.7	10.9	1	391.6516
2017-06-27	12	15.5	8.5	14.3	10.4	1	391.041952083333
2017-06-28	12	17.4	7.4	19.3	8.6	1	391.713734895833
2017-06-29	13.3	21.6	4.9	22.9	8.1	1	390.278792708333
2017-06-30	14.5	22.1	4.2	26	7.6	1	388.904270666667
2017-07-01	16.2	23.2	7.6	27.2	7.6	1	388.173823958333
2017-07-02	15.9	22.3	6.4	23.2	10	1	386.376775
2017-07-03	12.9	15.5	11.9	5.6	14	1	387.530910897436
2017-07-04	10.1	12.6	7.8	11.7	10.4	1	392.124032291667
2017-07-05	8.3	10.6	6.3	7.4	8.8	1	392.140353645833
2017-07-06	11.5	18.1	5	26	7.3	1	392.010642708333
2017-07-07	12.2	19.2	3.5	20.6	8.1	1	389.384328645833
2017-07-08	13.5	21.2	4.3	24.7	7.9	1	388.878926395833
2017-07-09	14.3	21.9	5.7	17.6	9.1	1	387.139481547619
2017-07-10	13.7	17.9	9.7	7.4	14	1	389.318309042553
2017-07-11	15.1	19.5	11.5	13.2	14.1	1	389.261856944444
2017-07-12	15	19.4	12.3	8.9	14.8	1	387.051158064516
2017-07-13	12.7	18.9	9	15.5	12.1	1	393.283370212766
2017-07-14	11	15.3	6.3	10.8	11.9	1	389.86009127907
2017-07-15	12.1	19	4.8	24.6	8.7	1	388.926461979167
2017-07-16	13.3	20.7	5.4	15.6	12	1	389.343243023256
2017-07-17	13.4	18.9	10	16.7	11	1	388.3112421875
2017-07-18	11.3	16.1	8.1	13.3	9.5	1	388.522540625
2017-07-19	11.6	15.9	7.6	10.4	10.3	1	389.126463709677
2017-07-20	11.9	16.8	7.5	15	10.4	1	388.548888541667
2017-07-21	11.8	17.2	6.5	11.8	11.5	1	388.404883333333
2017-07-22	12.5	17.8	7.3	15.2	10.9	1	386.975142896122
2017-07-23	13.3	19.7	5.4	16.7	11.6	1	385.000172660712
2017-07-24	15.3	20.2	11.7	12.3	13.6	1	390.797697222222
2017-07-25	15.9	21.9	10.5	13.8	12.3	1	386.543825
2017-07-26	17.4	23.9	9.6	19	12.2	1	387.3485
2017-07-27	15.7	21.8	9.3	17.2	13.2	1	383.045667592514
2017-07-28	15.4	21	8.3	9.9	14.2	1	385.7021
2017-07-29	16.2	21	9.4	14.1	15.5	1	389.477087878788
2017-07-30	15.5	22.6	8.6	18.4	13	1	390.53970483871
2017-07-31	15.2	21.6	10.8	13	14.8	1	392.418642647059
2017-08-01	13.7	22.4	7.7	12.8	13.2	1	394.20247962963
2017-08-02	13.5	21.1	5.7	17.1	12.4	1	387.29250625
2017-08-03	13.8	22.2	7.7	15.7	11.9	1	389.115421428571
2017-08-04	13	19.2	6.2	16.6	11.5	1	388.553191666667
2017-08-05	14.2	19	11.3	12.6	12.8	1	385.685097916667
2017-08-06	12.4	14.5	10	5	12.3	1	385.06225
2017-08-07	13.6	20.8	7.7	17.4	11.8	1	388.463085416667
2017-08-08	14.3	19.8	8	10.2	13.5	1	386.660522115385
2017-08-09	13.3	20.2	5.9	15.4	11.7	1	388.5180025
2017-08-10	12.7	16.1	9.3	5.9	13.8	1	389.913665
2017-08-11	14.3	20.8	8.8	15	12.7	1	387.330809090909
2017-08-12	15.8	22.8	10.8	16.8	14.1	1	391.4884
2017-08-13	11.9	16.3	4.9	11.5	9.5	1	390.04596
2017-08-14	11.7	18.4	4.9	17.6	8.7	1	387.07385
2017-08-15	11.4	19.7	2.5	15.7	10	1	388.692192647059
2017-08-16	12.9	17.6	6.9	7.1	13.3	1	389.11089375
2017-08-17	11.9	19.8	4.9	18.1	10.1	1	386.626390277778
2017-08-18	12.9	19.1	5	10.7	12.4	1	386.830570833333
2017-08-19	14.2	16.9	12.5	3.6	15.1	1	391.690759208333
2017-08-20	13	17.9	9.8	9.3	12.9	1	390.700480769231
2017-08-21	12.5	17.1	8.8	9.9	12.6	1	390.587094035714
2017-08-22	10.7	15.1	4.3	8.4	10.3	1	386.156208333333
2017-08-23	7.8	13.8	3.4	11.5	8	1	387.430416666667
2017-08-24	7.9	12.1	4.1	8.3	8.5	1	387.54745
2017-08-25	8.1	14	4.5	11.5	8.6	1	389.066184090909
2017-08-26	7.9	12.6	3.9	9.8	9	1	388.250115076923
2017-08-27	7.4	13.4	0.5	10.5	8	1	387.328223
2017-08-28	10	17.1	1.9	14.7	10.1	1	387.773392526316
2017-08-29	12.7	16.2	10.1	3.3	13.3	1	389.726099822222
2017-08-30	11.9	17.6	5.2	14.3	10.2	1	395.054857625
2017-08-31	10.7	16.8	4.5	9.8	10.3	1	389.126035666667
2017-09-01	10.8	17	4.1	10.7	10.6	1	394.894796875
2017-09-02	8.4	16.9	1.9	14.9	8.1	1	388.734594047619
2017-09-03	8.8	18.2	1.1	15.9	8.3	1	386.0914575
2017-09-04	9.4	16.8	2.2	13.4	8.9	1	385.352855
2017-09-05	7.5	15	1.4	13.8	8.1	1	389.4572
2017-09-06	7.1	13.4	1.9	8.4	8.4	1	385.66339
2017-09-07	8.4	14.7	2.4	8.3	9.4	1	385.08345
2017-09-08	8.7	9.9	7.2	3.8	10.6	1	386.999237
2017-09-09	10	11.8	9.3	3.8	11.6	1	390.014144444444
2017-09-10	11.8	13.2	10	1.6	13.1	1	392.203675543478
2017-09-11	11.7	15.6	8.4	6.5	12.4	1	388.872760638298
2017-09-12	11.7	12.8	10.8	1.5	13	1	393.623861458333
2017-09-13	11.8	15.8	9.5	7.5	12.7	1	389.890201282609
2017-09-14	10.9	15	9	7.3	11.4	1	392.0422180625
2017-09-15	7.9	10	5.7	4.9	8.6	1	390.861750875
2017-09-16	5.8	10.2	2.7	5.4	8.5	1	391.087651190476
2017-09-17	7.1	12	3.7	6.1	8.7	1	393.676554922843
2017-09-18	7.8	12	3.8	3.8	9.2	1	393.763246285064
2017-09-19	5.1	7.2	3.7	5.2	7.7	1	392.922575078228
2017-09-20	4.9	6.1	4.4	2.8	8.2	1	396.193362492042
2017-09-21	7.8	9.8	5.1	3.5	10	1	396.341792074006
2017-09-22	9.3	12.3	5	3.7	10.9	1	396.14689970811
2017-09-23	8.9	10.5	7.3	2	10.7	1	399.647716254172
2017-09-24	9.6	11.6	8.4	2	11.3	1	398.058711891601
2017-09-25	8.2	8.9	7.3	2.1	10.3	1	405.213383333333
2017-09-26	8.3	10.8	5	2.4	10.3	1	407.909535106383
2017-09-27	6.5	9.7	3	3.3	9.2	1	406.722904166667
2017-09-28	6.2	12.2	1.9	4.3	8.7	1	408.727101041667
2017-09-29	3.1	6.7	-0.5	2.6	7.3	1	408.561560576923
2017-09-30	3.3	4.8	1.7	2.3	7.4	1	403.354920833333
2017-10-01	5.8	7.9	4.2	3.9	8.7	1	405.597809895833
2017-10-02	6.9	8.3	5.7	1	9.3	1	400.4811640625
2017-10-03	7.1	8.2	5.8	0.8	9.6	1	400.675445833333
2017-10-04	8.3	9.5	7.1	2.1	10.4	1	400.6835953125
2017-10-05	6.6	7.6	5.2	2.3	9.3	1	401.591507291667
2017-10-06	6.3	8.7	4.8	3.2	8.9	1	405.156783333333
2017-10-07	4.2	5.7	1.9	NaN	7.8	0	396.522290625
2017-10-08	5	7.3	3.2	NaN	8.1	0	402.45341875
2017-10-09	4.4	6	3.1	NaN	7.7	0	402.8026546875
2017-10-10	3.7	4.9	3	NaN	7.6	0	399.889945652174
2017-10-11	4.5	7.5	1.5	NaN	8	0	402.611445404255
2017-10-12	3.9	5.6	2.2	NaN	7.5	0	401.6520224
2017-10-13	3.3	8.4	-0.5	NaN	7.1	0	403.313376041667
2017-10-14	4.7	7.8	2.1	NaN	8.2	0	401.558646875
2017-10-15	4.1	7.5	1.3	NaN	7.8	0	398.56336025
2017-10-16	6.7	9.6	4	NaN	7.9	0	396.689147229167
2017-10-17	2.5	6.4	-2.4	NaN	6.2	0	395.344636458333
2017-10-18	1.5	6.8	-2.9	NaN	6	0	397.287259895833
2017-10-19	0.4	6.1	-3.9	NaN	5.4	0	399.491318478261
2017-10-20	-2.2	0.5	-4.8	NaN	5	0	399.593560416667
2017-10-21	-0.9	0.8	-1.8	NaN	5.4	0	397.913341145833
2017-10-22	-0.3	0.9	-2.1	NaN	5.4	0	397.990854166667
2017-10-23	-0.7	1.5	-3.3	NaN	5.4	0	398.097501041667
2017-10-24	-0.4	0.4	-1.8	NaN	5.7	0	401.473910638298
2017-10-25	0.2	1.4	-0.8	NaN	6	0	399.952517021277
2017-10-26	-0.6	0.1	-1	NaN	5.6	0	401.710264204545
2017-10-27	-0.9	0.2	-2.5	NaN	5.5	0	403.267920914894
2017-10-28	0.1	1.7	-1.7	NaN	5.9	0	400.3987538125
2017-10-29	-0.9	0.9	-3	NaN	4.4	0	394.4398390625
2017-10-30	-2.4	0.5	-4.3	NaN	3.8	0	394.726104520833
2017-10-31	-4.7	-1.9	-8.6	NaN	4	0	397.658497916667
2017-11-01	-0.8	0.3	-4	NaN	5.5	0	396.905381770833
2017-11-02	0.1	2.6	-2.1	NaN	5.8	0	397.163555208333
2017-11-03	0.4	3.7	-2.5	NaN	5.9	0	396.316215104167
2017-11-04	-1.9	0.9	-3.6	NaN	5.1	0	397.2032953125
2017-11-05	-0.1	4.2	-3.6	NaN	5.9	0	403.381101041667
2017-11-06	1.3	4.7	-1.9	NaN	6.4	0	402.23381875
2017-11-07	-2.3	-0.3	-4.8	NaN	4.8	0	398.8431609375
2017-11-08	-1.7	2.1	-4.8	NaN	5.2	0	401.658633333333
2017-11-09	1.8	3.6	-0.6	NaN	6.7	0	402.019965555556
2017-11-10	-1.6	0.9	-5.4	NaN	5.3	0	399.625575
2017-11-11	-2.3	0.7	-6.9	NaN	5	0	400.260414229167
2017-11-12	0	0.6	-1.3	NaN	5.9	0	403.1825421875
2017-11-13	-3	-1.1	-6.2	NaN	4.7	0	401.2062921875
2017-11-14	-7.6	-4.1	-11.7	NaN	3.3	0	399.445702083333
2017-11-15	-10.7	-6.4	-14.1	NaN	2.5	0	399.315796875
2017-11-16	-5.2	-0.4	-8.3	NaN	4	0	399.303200520833
2017-11-17	-2.4	0.2	-7.5	NaN	5	0	401.365573958333
2017-11-18	-8.4	-5.9	-11.3	NaN	3.1	0	401.901975
2017-11-19	-5.9	-4.8	-8.7	NaN	3.7	0	403.518787854167
2017-11-20	-8.4	-5.9	-11.8	NaN	3	0	403.064007222222
2017-11-21	-7.9	-4.6	-10.4	NaN	3.2	0	403.41999375
2017-11-22	-3.3	-2.6	-6.5	NaN	4.6	0	403.447884895833
2017-11-23	-1.8	4.2	-4	NaN	5.2	0	404.081653645833
2017-11-24	1.6	4.4	-1.1	NaN	6.6	0	403.602811979167
2017-11-25	-4.3	-0.7	-7.5	NaN	4.3	0	401.921021875
2017-11-26	-1.8	-0.7	-3.8	NaN	5.2	0	402.2189875
2017-11-27	-1.3	-0.2	-4.1	NaN	5.4	0	402.8598828125
2017-11-28	-12.5	-4.1	-16.4	NaN	2.2	0	401.382769791667
2017-11-29	-14.1	-8.9	-17.9	NaN	1.9	0	401.081826041667
2017-11-30	-5.1	-3.9	-9.1	NaN	4	0	406.476652083333
2017-12-01	-5.9	-4	-9.6	NaN	3.8	0	406.47928125
2017-12-02	-6.7	0.6	-10.3	NaN	3.6	0	400.592128479167
2017-12-03	-2.3	1	-6	NaN	5	0	400.082432291667
2017-12-04	-6.8	-3.3	-10.8	NaN	3.5	0	398.363671022727
2017-12-05	-7.8	-4.3	-10.7	NaN	3.2	0	399.2210765625
2017-12-06	-9.5	-4.4	-14.7	NaN	2.8	0	400.8677859375
2017-12-07	-5.9	-1.3	-14.4	NaN	3.9	0	401.984565666667
2017-12-08	0.9	1.8	-1.4	NaN	6.3	0	403.586586291667
2017-12-09	0.1	0.3	0	NaN	5.9	0	402.7560765625
2017-12-10	-0.3	0.2	-1	NaN	5.8	0	402.5908171875
2017-12-11	-1.2	-0.7	-1.8	NaN	5.4	0	402.712754166667
2017-12-12	-3.2	-1.5	-5.2	NaN	4.6	0	404.593316863636
2017-12-13	-10.8	-5.2	-14.2	NaN	2.5	0	403.6245852
2017-12-14	-6.9	-0.5	-14.7	NaN	3.7	0	404.5611368125
2017-12-15	-2.9	-2.3	-4.2	NaN	4.7	0	404.489075
2017-12-16	-7.6	-4.2	-12.8	NaN	3.3	0	404.336135416667
2017-12-17	-14.9	-12.2	-17.6	NaN	1.7	0	403.745699479167
2017-12-18	-9	-3.4	-13.2	NaN	3	0	403.256626111111
2017-12-19	-5.5	-2	-7.2	NaN	3.9	0	405.341610416667
2017-12-20	-1	0.6	-3.7	NaN	5.5	0	402.52737
2017-12-21	-2.7	-0.9	-4.6	NaN	4.8	0	400.009322395833
2017-12-22	-6.3	-3.2	-10.2	NaN	3.7	0	399.849751041667
2017-12-23	-4.3	0.7	-9.2	NaN	4.2	0	399.767549645833
2017-12-24	-8	-4.7	-12.7	NaN	3.1	0	400.134123958333
2017-12-25	-12.7	-9.2	-13.7	NaN	2.1	0	400.950017708333
2017-12-26	-11	-8.3	-13.4	NaN	2.4	0	400.9653625
2017-12-27	-9.6	-8.4	-10.6	NaN	2.7	0	403.0728625
2017-12-28	-9.2	-8.5	-10.1	NaN	2.8	0	403.392144270833
2017-12-29	-7.2	-4	-9.3	NaN	3.4	0	407.3611
2017-12-30	-3.5	-1.1	-8.2	NaN	4.6	0	406.921254166667
2017-12-31	-6	-0.6	-11.5	NaN	3.8	0	404.749208333333
